,id,executedOn,croppableAreaId,croppableAreaName,IsSoilmoi4,PlantHeig3,WaterHeig0,FieldPhot1hldr,FieldPhot2hldr,Soilmoist5hldr,Date,executedOn_time,Photo1_link,Photo2_link
2783,344551,2023-11-04T07:12:38.335Z,19758,Field 8,Yes,98.0,97.0,compress1699081965940.jpg,compress1699081971068.jpg,"[{'size': 3404750, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '98281ce0-7ae1-11ee-9e7a-df2bcf81c387', 'originalFileName': '1699081982492.jpg'}]",2023-11-04,07:12:38.335000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699081965940.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699081971068.jpg
2775,343704,2023-11-04T07:49:45.903Z,19778,Field 28,,106.0,0.0,compress1699084194566.jpg,compress1699084201197.jpg,,2023-11-04,07:49:45.903000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699084194566.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699084201197.jpg
2782,344205,2023-11-04T08:14:33.784Z,19454,Field 133,,102.0,0.0,compress1699085707614.jpg,compress1699085719550.jpg,,2023-11-04,08:14:33.784000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699085707614.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699085719550.jpg
2780,344203,2023-11-04T07:19:14.659Z,19759,Field 9,,92.0,0.0,compress1699082375997.jpg,compress1699082381465.jpg,,2023-11-04,07:19:14.659000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699082375997.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699082381465.jpg
2779,344202,2023-11-04T07:15:56.853Z,19767,Field 17,,95.0,0.0,compress1699082160706.jpg,compress1699082166449.jpg,,2023-11-04,07:15:56.853000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699082160706.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699082166449.jpg
2778,344201,2023-11-04T07:09:47.981Z,19196,Field 125,,95.0,0.0,compress1699081842518.jpg,compress1699081853659.jpg,,2023-11-04,07:09:47.981000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699081842518.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699081853659.jpg
2777,343707,2023-11-04T05:02:49.81Z,19800,Field 50,,138.0,3.0,compress1699074173748.jpg,compress1699074179423.jpg,,2023-11-04,05:02:49.810000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699074173748.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699074179423.jpg
2800,345507,2023-11-04T09:26:23.931Z,19782,Field 32,Yes,105.0,16.0,compress1699090011229.jpg,compress1699090016327.jpg,"[{'size': 1656815, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '4679f270-7af4-11ee-8ab0-0bb05e548b06', 'originalFileName': 'compress1699090003083.jpg'}]",2023-11-04,09:26:23.931000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699090011229.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699090016327.jpg
2776,343705,2023-11-04T07:54:40.385Z,108001,Field-D|CA-1,Yes,119.0,0.0,compress1699084507709.jpg,compress1699084522006.jpg,"[{'size': 818957, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '8b4fa230-7ae7-11ee-a678-3581368c1513', 'originalFileName': 'compress1699084535563.jpg'}, {'size': 799152, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '8b4fc940-7ae7-11ee-bb33-bdc57cc1de17', 'originalFileName': 'compress1699084537981.jpg'}]",2023-11-04,07:54:40.385000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699084507709.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699084522006.jpg
2787,344656,2023-11-04T05:07:38.808Z,19794,Field 44,,121.0,3.0,compress1699074474551.jpg,compress1699074479739.jpg,,2023-11-04,05:07:38.808000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699074474551.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699074479739.jpg
2801,345702,2023-11-04T04:51:35.966Z,19792,Field 42,Yes,128.0,0.0,compress1699073499218.jpg,compress1699073506171.jpg,"[{'size': 4554561, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'ffd2bf30-7acd-11ee-ae76-6d06784df1e5', 'originalFileName': 'compress1699073565747.jpg'}]",2023-11-04,04:51:35.966000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699073499218.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699073506171.jpg
2822,350553,2023-11-04T06:18:05.559Z,123754,Field-C|CA-1,,118.0,0.0,compress1699078689666.jpg,compress1699078696914.jpg,,2023-11-04,06:18:05.559000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699078689666.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699078696914.jpg
2803,345851,2023-11-04T08:07:56.422Z,19493,Field 172,,97.0,0.0,compress1699085281016.jpg,compress1699085288990.jpg,,2023-11-04,08:07:56.422000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699085281016.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699085288990.jpg
2828,351751,2023-11-04T05:28:15.53Z,19799,Field 49,,123.0,0.0,compress1699075702085.jpg,compress1699075712691.jpg,,2023-11-04,05:28:15.530000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699075702085.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699075712691.jpg
2827,351701,2023-11-04T05:24:15.849Z,20055,Field 55,Yes,132.0,0.0,compress1699075461812.jpg,compress1699075465895.jpg,"[{'size': 4467444, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '736258d0-7ad2-11ee-ac34-7d6387673bb9', 'originalFileName': 'compress1699075477909.jpg'}]",2023-11-04,05:24:15.849000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699075461812.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699075465895.jpg
2826,351602,2023-11-04T05:40:33.303Z,20057,Field 57,Yes,114.0,0.0,compress1699076436027.jpg,compress1699076440624.jpg,"[{'size': 3419730, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'b8aa2d80-7ad4-11ee-9672-27ffa350c9de', 'originalFileName': 'compress1699076453306.jpg'}]",2023-11-04,05:40:33.303000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699076436027.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699076440624.jpg
2825,351352,2023-11-04T05:33:07.179Z,20051,Field 51,,136.0,0.0,compress1699075991565.jpg,compress1699075997260.jpg,,2023-11-04,05:33:07.179000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699075991565.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699075997260.jpg
2824,350902,2023-11-04T06:18:42.22Z,19797,Field 47,,107.0,0.0,compress1699078771809.jpg,compress1699078777143.jpg,,2023-11-04,06:18:42.220000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699078771809.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699078777143.jpg
2823,350901,2023-11-04T05:18:00.865Z,20058,Field 58,Yes,122.0,0.0,compress1699075083625.jpg,compress1699075089307.jpg,"[{'size': 11150808, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'bf8fcd10-7ad1-11ee-a5f3-bb17868a86d3', 'originalFileName': '1699075108529.jpg'}]",2023-11-04,05:18:00.865000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699075083625.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699075089307.jpg
2774,343701,2023-11-04T07:00:04.705Z,123651,Dinesh Kumar Asset|CA-1,Yes,110.0,0.0,1699081542873.jpg,1699081550938.jpg,"[{'size': 3705147, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'aa9ca680-7ae0-11ee-b4db-1730493624be', 'originalFileName': '1699081580987.jpg'}]",2023-11-04,07:00:04.705000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/1699081542873.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/1699081550938.jpg
2821,350453,2023-11-04T11:27:27.027Z,19775,Field 25,Yes,98.0,16.0,compress1699097256540.jpg,compress1699097263248.jpg,"[{'size': 1895097, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '35a9afb0-7b05-11ee-a433-1d920bacc13d', 'originalFileName': 'compress1699097276153.jpg'}]",2023-11-04,11:27:27.027000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699097256540.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699097263248.jpg
2820,350451,2023-11-04T11:17:53.901Z,19781,Field 31,,100.0,2.0,compress1699096681716.jpg,compress1699096685502.jpg,,2023-11-04,11:17:53.901000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699096681716.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699096685502.jpg
2819,350252,2023-11-04T11:29:25.923Z,19790,Field 40,,100.0,0.0,compress1699097372975.jpg,compress1699097390673.jpg,,2023-11-04,11:29:25.923000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699097372975.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699097390673.jpg
2818,350251,2023-11-04T11:15:00.719Z,19783,Field 33,,104.0,2.0,compress1699096511510.jpg,compress1699096522708.jpg,,2023-11-04,11:15:00.719000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699096511510.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699096522708.jpg
2817,350151,2023-11-04T11:13:56.901Z,19773,Field 23,,113.0,2.0,compress1699096448721.jpg,compress1699096452436.jpg,,2023-11-04,11:13:56.901000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699096448721.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699096452436.jpg
2816,350051,2023-11-04T11:07:41.249Z,19786,Field 36,Yes,125.0,6.0,compress1699096070270.jpg,compress1699096075114.jpg,"[{'size': 1837957, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '9e433620-7b02-11ee-a838-e3a4a7f221e7', 'originalFileName': 'compress1699096125270.jpg'}]",2023-11-04,11:07:41.249000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699096070270.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699096075114.jpg
2815,349751,2023-11-04T10:54:16.051Z,19787,Field 37,Yes,100.0,4.0,compress1699095314083.jpg,compress1699095310222.jpg,"[{'size': 1759197, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '9d7374f0-7b00-11ee-9215-b9491fe0a7fb', 'originalFileName': 'compress1699095299510.jpg'}]",2023-11-04,10:54:16.051000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699095314083.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699095310222.jpg
2814,349151,2023-11-04T10:36:46.908Z,19776,Field 26,Yes,117.0,19.0,compress1699094217567.jpg,compress1699094221035.jpg,"[{'size': 1832759, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '29759e40-7afe-11ee-80ea-f7eaa95ee651', 'originalFileName': 'compress1699094251861.jpg'}]",2023-11-04,10:36:46.908000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699094217567.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699094221035.jpg
2813,348701,2023-11-04T10:23:04.371Z,19774,Field 24,Yes,106.0,15.0,compress1699093393828.jpg,compress1699093398008.jpg,"[{'size': 1835703, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '3f73e050-7afc-11ee-9f2b-9d0060869c50', 'originalFileName': 'compress1699093428284.jpg'}]",2023-11-04,10:23:04.371000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699093393828.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699093398008.jpg
2812,348001,2023-11-04T10:16:00.877Z,123752,Field 30|CA-1,,110.0,2.0,compress1699092970064.jpg,compress1699092979199.jpg,,2023-11-04,10:16:00.877000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699092970064.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699092979199.jpg
2811,347601,2023-11-04T05:11:16.477Z,19796,Field 46,Yes,130.0,0.0,compress1699074684933.jpg,compress1699074691018.jpg,"[{'size': 14361370, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'b542e370-7ad0-11ee-8c0c-d3efd4761149', 'originalFileName': '1699074727486.jpg'}]",2023-11-04,05:11:16.477000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699074684933.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699074691018.jpg
2810,347201,2023-11-04T10:06:50.902Z,19791,Field 41,,108.0,2.0,compress1699092426128.jpg,compress1699092440988.jpg,,2023-11-04,10:06:50.902000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699092426128.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699092440988.jpg
2809,346651,2023-11-04T09:37:25.489Z,19788,Field 38,Yes,108.0,5.0,compress1699090654300.jpg,compress1699090657980.jpg,"[{'size': 2057439, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'd6eda9e0-7af5-11ee-a0f4-a11290a82c95', 'originalFileName': 'compress1699090675607.jpg'}]",2023-11-04,09:37:25.489000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699090654300.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699090657980.jpg
2808,346351,2023-11-04T09:24:02.909Z,19479,Field 158,Yes,106.0,0.0,compress1699089883597.jpg,compress1699089891750.jpg,"[{'size': 733908, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'f9f33010-7af3-11ee-9155-990857990aed', 'originalFileName': 'compress1699089873718.jpg'}, {'size': 713287, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'f9f35720-7af3-11ee-819d-35ea4d1b2cb4', 'originalFileName': 'compress1699089877129.jpg'}]",2023-11-04,09:24:02.909000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699089883597.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699089891750.jpg
